date,ticker,open,high,low,close,volume,return_1d,rolling_mean_5,rolling_mean_20,rolling_std_5,rolling_std_20,momentum_10,drawdown_20,high_low_range,price_above_ma20,timestamp,signal,confidence,strategy_name,target_weight,approved_weight,risk_flag,risk_notes,executed_weight,turnover,transaction_cost,asset_return,strategy_gross_return,strategy_net_return
2024-08-22,BBB,91.57,92.39,91.32,91.59,613951,-0.0003274394237066103,91.834,94.0705,0.0057754991073289946,0.00869239453751402,-0.031511050015861186,-0.056259659969087994,0.01168249808931114,0,2024-08-22,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0003274394237066103,-0.0,-0.0
2024-08-23,BBB,91.86,92.52,91.24,91.84,765434,0.0027295556283437605,91.674,93.955,0.004751588998818235,0.008610241405326395,-0.018698578908002972,-0.05368366821226167,0.013937282229965169,0,2024-08-23,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.0027295556283437605,0.0,0.0
2024-08-26,BBB,92.21,92.62,91.67,91.83,627478,-0.00010888501742167822,91.69200000000001,93.791,0.0016284689277580296,0.008190069437943417,-0.02068891969713127,-0.05378670788253481,0.01034520309267127,0,2024-08-26,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.00010888501742167822,-0.0,-0.0
2024-08-27,BBB,91.03,91.92,90.76,91.78,702058,-0.0005444843732984594,91.732,93.64399999999999,0.0013324302011704363,0.008174281224036866,-0.020804438280166426,-0.054301906233899966,0.012638919154499854,0,2024-08-27,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0005444843732984594,-0.0,-0.0
2024-08-28,BBB,91.26,93.05,91.05,92.37,798477,0.00642841577685771,91.882,93.5,0.0029923795496713543,0.008214591271009217,-0.008160635670567906,-0.04822256568778971,0.021652051531882644,0,2024-08-28,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.00642841577685771,0.0,0.0
2024-08-29,BBB,93.24,94.28,92.71,94.01,912245,0.01775468225614385,92.366,93.3995,0.007523331417060029,0.009050611776102899,0.0025594539831503837,-0.03132405976300867,0.01670035102648662,1,2024-08-29,1.0,0.27501829478064044,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.01775468225614385,0.0,0.0
2024-08-30,BBB,93.78,94.83,93.67,94.43,853686,0.004467609828741725,92.884,93.2685,0.007417056961595861,0.008725477003267302,0.019322107081174433,-0.02669552669552655,0.01228423170602559,1,2024-08-30,1.0,0.3349068360218581,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.0,0.0,0.0,0.004467609828741725,0.0,0.0
2024-09-02,BBB,94.38,95.01,94.1,94.24,955234,-0.00201207243460777,93.36600000000001,93.12950000000001,0.007821073517577902,0.008723287369806237,0.027250926531501962,-0.01340033500837523,0.00965619694397295,1,2024-09-02,1.0,0.36266591522348346,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.35,0.00035,-0.00201207243460777,-0.0007042253521127195,-0.0010542253521127194
2024-09-03,BBB,94.96,95.18,94.33,94.35,834155,0.0011672325976230802,93.88,93.10499999999999,0.007538076961262331,0.007186675727360005,0.03024677877265769,-0.01224874371859297,0.0090090090090091,1,2024-09-03,1.0,0.37891369172670186,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.0011672325976230802,0.00040853140916807806,0.00040853140916807806
2024-09-04,BBB,94.18,94.91,93.53,94.73,986376,0.004027556968733581,94.352,93.0655,0.007545486457056615,0.00704931234060608,0.03394455359091908,0.0,0.014567718779689596,1,2024-09-04,1.0,0.392371016290944,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.004027556968733581,0.0014096449390567532,0.0014096449390567532
2024-09-05,BBB,94.55,95.96,94.23,95.41,722814,0.007178296210281765,94.632,93.10749999999999,0.0035050657480180866,0.0068653462401079834,0.0417076100010918,0.0,0.018132271250392934,1,2024-09-05,1.0,0.42023158660341636,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.007178296210281765,0.0025124036735986177,0.0025124036735986177
2024-09-06,BBB,95.58,95.9,94.26,94.87,770218,-0.005659784089718012,94.72,93.17150000000001,0.005019284403270732,0.006548195561147471,0.03299216027874574,-0.005659784089718012,0.017286813534310115,1,2024-09-06,1.0,0.3909168276213071,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.005659784089718012,-0.0019809244314013042,-0.0019809244314013042
2024-09-09,BBB,94.99,95.31,94.76,94.97,750683,0.0010540739959945533,94.866,93.23150000000001,0.004748404639645906,0.0065425296119911765,0.03419361864314485,-0.004611675924955483,0.005791302516584155,1,2024-09-09,1.0,0.39514317920604003,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.0010540739959945533,0.00036892589859809365,0.00036892589859809365
2024-09-10,BBB,95.23,96.0,92.67,93.27,828524,-0.017900389596714805,94.65,93.2085,0.009947087677061404,0.007750043586037544,0.016234473741555844,-0.022429514725919697,0.03570279832743646,1,2024-09-10,1.0,0.32775799464780464,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.017900389596714805,-0.0062651363588501815,-0.0062651363588501815
2024-09-11,BBB,93.13,94.17,92.81,93.49,869717,0.002358743433043875,94.402,93.2265,0.0097085075965591,0.007628748964764996,0.012125148857854207,-0.020123676763441956,0.014547010375441219,1,2024-09-11,1.0,0.313830212384621,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.002358743433043875,0.0008255602015653562,0.0008255602015653562
2024-09-12,BBB,94.28,94.61,93.03,93.41,956817,-0.0008557064926729696,94.002,93.20849999999999,0.008240727377685015,0.007468137080002417,-0.006382299755345211,-0.020962163295252023,0.016914677229418675,1,2024-09-12,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.35,0.0,0.0,-0.0008557064926729696,-0.0002994972724355393,-0.0002994972724355393
2024-09-13,BBB,93.5,94.11,93.18,94.09,951435,0.0072797345038004835,93.84599999999999,93.281,0.009589334041796623,0.007090349097417804,-0.0036005506724557934,-0.013835027774866338,0.009884153470081758,1,2024-09-13,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.35,0.00035,0.0072797345038004835,0.0,-0.00035
2024-09-16,BBB,93.72,93.82,93.0,93.62,811125,-0.004995217345095115,93.576,93.375,0.009550290015394649,0.006794292886545178,-0.0065789473684209065,-0.018761136149250568,0.00875881221961112,1,2024-09-16,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.004995217345095115,-0.0,-0.0
2024-09-17,BBB,93.63,94.57,93.08,94.21,883711,0.006302072206793241,93.76400000000001,93.50649999999999,0.005089170788456347,0.006858877829818587,-0.0014838367779543837,-0.012577297977151236,0.015815730814138573,1,2024-09-17,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.006302072206793241,0.0,0.0
2024-09-18,BBB,93.75,95.44,92.91,95.13,1063135,0.009765417683897715,94.09200000000001,93.682,0.006175239962514481,0.007100084430945613,0.004222527182518698,-0.0029347028613353476,0.0265951855355829,1,2024-09-18,1.0,0.2881535285227694,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.009765417683897715,0.0,0.0
2024-09-19,BBB,94.87,96.95,94.85,96.07,1060531,0.009881215179228464,94.624,93.906,0.006149017672506985,0.007295379079144466,0.006917513887433113,0.0,0.021859061101280407,1,2024-09-19,1.0,0.29685362705922413,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.009881215179228464,0.0,0.0
2024-09-20,BBB,96.18,96.32,95.67,96.17,1038029,0.001040907671489677,95.03999999999999,94.1225,0.006364018176322618,0.007301327280255073,0.013702961947928749,0.0,0.0067588645107621035,1,2024-09-20,1.0,0.3205803895167941,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.0,0.0,0.0,0.001040907671489677,0.0,0.0
2024-09-23,BBB,95.78,95.94,94.86,95.53,1009107,-0.006654881979827443,95.422,94.3075,0.006989073579088076,0.007558665013397692,0.005896598925976715,-0.006654881979827443,0.011305349104993178,1,2024-09-23,1.0,0.29229310244067713,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.35,0.35,0.00035,-0.006654881979827443,-0.0023292086929396047,-0.0026792086929396048
2024-09-24,BBB,95.11,95.49,94.57,95.4,1016195,-0.0013608290589343097,95.66,94.4885,0.007213001145127381,0.007575338030763506,0.022836925056288315,-0.008006654881979824,0.009643605870020982,1,2024-09-24,1.0,0.35152172008164595,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.0,0.35,0.00035,-0.0013608290589343097,-0.0,-0.00035
2024-09-25,BBB,94.71,96.16,94.2,95.62,853887,0.002306079664570193,95.758,94.651,0.006015505008572113,0.00750319293325164,0.02278318536741919,-0.0057190392014141445,0.020497803806734927,1,2024-09-25,1.0,0.35160417528627347,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.35,0.00035,0.002306079664570193,0.0008071278825995676,0.0004571278825995676
2024-09-26,BBB,95.7,95.86,94.51,95.04,890802,-0.00606567663668689,95.552,94.7025,0.004070864927278271,0.0066750494999070365,0.017449951825286414,-0.011750025995632685,0.014204545454545393,1,2024-09-26,1.0,0.33604339576385106,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.00606567663668689,-0.002122986822840411,-0.002122986822840411
2024-09-27,BBB,95.4,96.7,94.71,96.55,1053772,0.015888047138047146,95.62800000000001,94.8085,0.009182821783205373,0.0074677752472889,0.026145180146668112,0.0,0.02061108234075618,1,2024-09-27,1.0,0.36350397333600504,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.015888047138047146,0.005560816498316501,0.005560816498316501
2024-09-30,BBB,95.73,96.77,95.62,96.64,1087508,0.0009321595028481955,95.85,94.9285,0.008214077582779665,0.007431356517361502,0.032258064516129004,0.0,0.011899834437086004,1,2024-09-30,1.0,0.3850356388663459,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.0009321595028481955,0.0003262558259968684,0.0003262558259968684
2024-10-01,BBB,96.99,97.41,96.08,97.22,1076939,0.006001655629139124,96.21400000000001,95.072,0.008042936004856824,0.007505597265324137,0.03194989916144797,0.0,0.013680312692861534,1,2024-10-01,1.0,0.38367865732010237,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,0.006001655629139124,0.0021005794701986933,0.0021005794701986933
2024-10-02,BBB,97.57,97.62,95.44,96.06,1044381,-0.011931701296029606,96.30199999999999,95.1385,0.010768259289976422,0.008053990190379723,0.009776095868811119,-0.011931701296029606,0.022694149489902216,1,2024-10-02,1.0,0.30401387232691496,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.011931701296029606,-0.004176095453610362,-0.004176095453610362
2024-10-03,BBB,96.17,96.44,96.16,96.18,837222,0.0012492192379762734,96.53,95.177,0.010047038962131235,0.00791194484123793,0.0011449984386386891,-0.010697387368854061,0.0029112081513828353,1,2024-10-03,1.0,0.27433770138059316,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.35,0.0,0.0,0.0012492192379762734,0.0004372267332916957,0.0004372267332916957
2024-10-04,BBB,95.6,98.06,95.14,96.84,860184,0.006862133499688117,96.588,95.2755,0.007516065751080506,0.007899971689262224,0.0069668295726317275,-0.003908660769389005,0.030152829409335002,1,2024-10-04,1.0,0.2947590096694777,trend_momentum_v1,0.3333333333333333,0.0,BLOCKED,Below confidence threshold,0.0,0.35,0.00035,0.006862133499688117,0.0,-0.00035
2024-10-07,BBB,96.34,96.82,95.92,96.35,916045,-0.005059892606361083,96.53,95.3445,0.00792117499540461,0.008017544140668399,0.008583690987124415,-0.00894877597202226,0.009340944473274432,1,2024-10-07,1.0,0.2999771279274289,trend_momentum_v1,0.3333333333333333,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.005059892606361083,-0.0,-0.0
2024-10-08,BBB,96.17,97.94,96.14,97.12,1022942,0.007991696938246085,96.50999999999999,95.537,0.008371480628627524,0.0068530163631816245,0.018029350104821873,-0.0010285949393128435,0.01853377265238877,1,2024-10-08,1.0,0.33740391400494546,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.0,0.0,0.0,0.007991696938246085,0.0,0.0
2024-10-09,BBB,97.1,98.16,96.66,97.9,823842,0.008031301482701814,96.87800000000001,95.75750000000001,0.005697674255924295,0.006982765824664127,0.02384438402007949,0.0,0.015321756894790602,1,2024-10-09,1.0,0.3572699722277877,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.3333333333333333,0.0003333333333333333,0.008031301482701814,0.0026771004942339376,0.002343767160900604
2024-10-10,BBB,97.62,98.67,96.85,98.44,903240,0.005515832482124505,97.33000000000001,96.009,0.00553452107829112,0.006975096308125751,0.03577441077441068,0.0,0.01848841934173108,1,2024-10-10,1.0,0.3990538265549658,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,0.005515832482124505,0.001838610827374835,0.001838610827374835
2024-10-11,BBB,98.95,99.01,98.53,98.81,963454,0.0037586347013409682,97.724,96.245,0.005399338090576776,0.006896050837490641,0.023407560849300957,0.0,0.004857807914178767,1,2024-10-11,1.0,0.3560662723319634,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.3333333333333333,0.0,0.0,0.0037586347013409682,0.0012528782337803226,0.0012528782337803226
2024-10-14,BBB,98.85,99.92,97.64,98.18,987910,-0.006375872887359524,98.09,96.473,0.00595749920548794,0.006981130749889627,0.01593543046357615,-0.006375872887359524,0.02322265227133837,1,2024-10-14,1.0,0.3295947663104304,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.35,0.016666666666666663,1.6666666666666664e-05,-0.006375872887359524,-0.002231555510575833,-0.0022482221772424996
2024-10-15,BBB,98.92,100.0,97.71,97.94,1028324,-0.0024444897127725573,98.254,96.65950000000001,0.0059430717668884905,0.006998019051567024,0.007405883563052829,-0.008804776844449025,0.02338166224218916,1,2024-10-15,1.0,0.29967802102730856,trend_momentum_v1,0.3333333333333333,0.0,BLOCKED,Below confidence threshold,0.3333333333333333,0.016666666666666663,1.6666666666666664e-05,-0.0024444897127725573,-0.0008148299042575191,-0.0008314965709241858
2024-10-16,BBB,97.24,97.89,96.97,97.71,881851,-0.0023483765570757598,98.216,96.7885,0.004898373378283939,0.006809173932581078,0.01717676452217365,-0.011132476469993047,0.009415617644048734,1,2024-10-16,1.0,0.3345842735804287,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.0,0.3333333333333333,0.0003333333333333333,-0.0023483765570757598,-0.0,-0.0003333333333333333
2024-10-17,BBB,97.42,97.79,95.52,96.61,762915,-0.011257803704840752,97.85,96.8155,0.005552240033107536,0.007053268667737357,0.004470783946766366,-0.02226495293998587,0.023496532450057037,0,2024-10-17,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.35,0.35,0.00035,-0.011257803704840752,-0.003940231296694263,-0.004290231296694262
2024-10-18,BBB,96.66,97.01,95.73,95.84,811088,-0.007970189421384943,97.256,96.799,0.0037951269561365313,0.007287627909169117,-0.010326311441553049,-0.030057686468980882,0.013355592654424051,0,2024-10-18,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.35,0.00035,-0.007970189421384943,-0.0,-0.00035
2024-10-21,BBB,95.5,96.04,95.16,95.29,795086,-0.0057387312186978345,96.678,96.787,0.0037933776297598616,0.007247334204263877,-0.011001556824078773,-0.03562392470397724,0.009234966943016157,0,2024-10-21,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0057387312186978345,-0.0,-0.0
2024-10-22,BBB,95.52,95.96,94.28,94.31,799895,-0.010284395004722446,95.952,96.7325,0.003596329178794876,0.007595320319720999,-0.02893327841845139,-0.045541949195425535,0.017813593468348984,0,2024-10-22,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.010284395004722446,-0.0,-0.0
2024-10-23,BBB,94.29,95.49,94.07,95.34,779113,0.010921429328809351,95.47800000000001,96.71849999999999,0.009080951706254104,0.007999219821620189,-0.026149131767109313,-0.0351179030462504,0.01489406335221315,0,2024-10-23,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.010921429328809351,0.0,0.0
2024-10-24,BBB,95.18,97.15,94.87,96.58,754218,0.0130060834906649,95.47200000000001,96.7955,0.011075431101929309,0.008380353688652078,-0.018894758228362396,-0.022568565934622087,0.023607372126734326,0,2024-10-24,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.0130060834906649,0.0,0.0
2024-10-25,BBB,97.02,97.65,95.51,95.62,826912,-0.009939946158624924,95.428,96.749,0.01145765543265449,0.00791616576635135,-0.032284181762979425,-0.032284181762979425,0.022380255176741273,0,2024-10-25,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.009939946158624924,-0.0,-0.0
2024-10-28,BBB,96.25,96.54,95.54,96.05,905344,0.004496967161681686,95.58000000000001,96.7195,0.011177895541277244,0.00798881988440856,-0.02169484620085571,-0.027932395506527707,0.010411244143675169,0,2024-10-28,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.004496967161681686,0.0,0.0
2024-10-29,BBB,95.74,97.65,94.94,96.96,856895,0.00947423217074439,96.11,96.70649999999999,0.009231517016337974,0.008168158695182164,-0.010006126199714194,-0.01872280133589721,0.027949669966996785,1,2024-10-29,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.00947423217074439,0.0,0.0
2024-10-30,BBB,96.59,98.57,96.07,98.31,834448,0.013923267326732658,96.704,96.819,0.00974794977716616,0.008243050771872401,0.006140620202640612,-0.005060216577269516,0.02542976299460889,1,2024-10-30,1.0,0.2905807303147206,trend_momentum_v1,0.3333333333333333,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.013923267326732658,0.0,0.0
2024-10-31,BBB,97.76,99.86,97.02,99.23,639995,0.009358152782016127,97.23400000000001,96.97149999999999,0.009233394428515005,0.008443085947297122,0.0271193458234138,0.0,0.028620376902146562,1,2024-10-31,1.0,0.36325613807958407,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.0,0.0,0.0,0.009358152782016127,0.0,0.0
2024-11-01,BBB,99.11,99.29,97.56,97.83,608185,-0.014108636501058203,97.676,97.021,0.010992509041094058,0.009036019044630444,0.02076377295492482,-0.014108636501058203,0.017683737094960687,1,2024-11-01,1.0,0.3387881339248727,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.3333333333333333,0.0003333333333333333,-0.014108636501058203,-0.004702878833686067,-0.0050362121670194
2024-11-04,BBB,97.85,98.42,97.57,98.01,779942,0.0018399264029440587,98.068,97.10400000000001,0.011064464117920425,0.008941890798912194,0.028544443278413212,-0.012294668950922127,0.008672584430160274,1,2024-11-04,1.0,0.36637346097852547,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,0.0018399264029440587,0.0006133088009813529,0.0006133088009813529
2024-11-05,BBB,98.45,99.05,97.22,97.83,681832,-0.0018365472910928382,98.242,97.1395,0.010844397898590066,0.008800147402177312,0.03732371964796943,-0.014108636501058203,0.01870591842992945,1,2024-11-05,1.0,0.39763246600972807,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,-0.0018365472910928382,-0.0006121824303642793,-0.0006121824303642793
2024-11-06,BBB,97.35,98.06,96.88,97.27,709118,-0.005724215475825467,98.034,97.10799999999999,0.008721006485617107,0.008709482120024339,0.02024333962659952,-0.01975209110148146,0.012131181248072446,1,2024-11-06,1.0,0.33819113074300705,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,-0.005724215475825467,-0.0019080718252751556,-0.0019080718252751556
2024-11-07,BBB,97.22,99.5,97.2,98.77,642357,0.015420993111956438,97.942,97.1245,0.01086851636224667,0.009317227389075608,0.022675502174363205,-0.00463569485034776,0.023286423002936086,1,2024-11-07,1.0,0.3444246549012377,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.3333333333333333,0.0,0.0,0.015420993111956438,0.005140331037318813,0.005140331037318813
2024-11-08,BBB,97.82,98.35,97.35,98.31,697518,-0.004657284600587119,98.038,97.09949999999999,0.008572282287192106,0.009338475089019594,0.02813218991842703,-0.00927138970069541,0.010171905197843556,1,2024-11-08,1.0,0.3634433831306711,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.016666666666666663,1.6666666666666664e-05,-0.004657284600587119,-0.0016300496102054918,-0.0016467162768721583
2024-11-11,BBB,98.6,99.76,98.4,99.6,668028,0.013121757705218062,98.356,97.1705,0.010179860189443862,0.009672896776155765,0.036959916710046725,0.0,0.013654618473895578,1,2024-11-11,1.0,0.39308634557457944,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.35,0.0,0.0,0.013121757705218062,0.004592615196826321,0.004592615196826321
2024-11-12,BBB,99.52,100.41,98.81,99.67,665096,0.0007028112449800616,98.72399999999999,97.257,0.009921792595389334,0.00964353211907019,0.02794966996699677,0.0,0.016052974816895698,1,2024-11-12,1.0,0.36166059943797546,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.3333333333333333,0.016666666666666663,1.6666666666666664e-05,0.0007028112449800616,0.00023427041499335388,0.0002176037483266872
2024-11-13,BBB,99.64,102.16,99.29,101.95,572099,0.022875489114076553,99.66,97.469,0.011234967423508454,0.010776452995644049,0.0370257349201506,0.0,0.028151054438450125,1,2024-11-13,1.0,0.3891783734868619,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.35,0.016666666666666663,1.6666666666666664e-05,0.022875489114076553,0.008006421189926793,0.007989754523260126
2024-11-14,BBB,102.17,102.67,101.86,102.19,541294,0.0023540951446787695,100.34400000000001,97.748,0.011029116248793209,0.010302443750337122,0.029829688602237114,0.0,0.00792641158626091,1,2024-11-14,1.0,0.3657697460440657,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.016666666666666663,1.6666666666666664e-05,0.0023540951446787695,0.0007846983815595898,0.0007680317148929231
2024-11-15,BBB,101.83,102.01,100.79,100.96,528973,-0.012036402779136979,100.874,98.00399999999999,0.013232417194932695,0.010564249650388064,0.031994275784524184,-0.012036402779136979,0.012083993660855774,1,2024-11-15,1.0,0.37236402905687943,trend_momentum_v1,0.3333333333333333,0.3333333333333333,APPROVED,Approved,0.3333333333333333,0.0,0.0,-0.012036402779136979,-0.004012134259712326,-0.004012134259712326
2024-11-18,BBB,100.54,101.15,99.42,99.95,709295,-0.010003961965134645,100.94399999999999,98.237,0.013885679457443378,0.01078346316095218,0.01979389858177738,-0.021919953028672,0.017308654327163622,1,2024-11-18,1.0,0.3288406581826501,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.3333333333333333,0.0,0.0,-0.010003961965134645,-0.0033346539883782147,-0.0033346539883782147
2024-11-19,BBB,99.8,100.28,99.48,100.22,436609,0.0027013506753377214,101.054,98.5325,0.013911699618116552,0.010359257903047729,0.02443013390575488,-0.01927781583325172,0.007982438635002965,1,2024-11-19,1.0,0.34665825153371305,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.016666666666666663,1.6666666666666664e-05,0.0027013506753377214,0.0009454727363682025,0.0009288060697015358
2024-11-20,BBB,100.33,100.89,99.08,99.54,526001,-0.006785072839752493,100.57199999999999,98.7425,0.006907025735281676,0.010411629656676004,0.023337102909427365,-0.025932087288384253,0.018183644765923268,1,2024-11-20,1.0,0.34263624897046074,trend_momentum_v1,0.5,0.35,CAPPED,Max asset weight cap applied,0.35,0.0,0.0,-0.006785072839752493,-0.0023747754939133724,-0.0023747754939133724
2024-11-21,BBB,99.43,100.11,99.32,99.6,464080,0.0006027727546713546,100.054,98.89349999999999,0.006488154505280369,0.010099383128820904,0.008403361344537785,-0.025344945689402154,0.007931726907630585,1,2024-11-21,1.0,0.2915390779728039,trend_momentum_v1,0.5,0.0,BLOCKED,Below confidence threshold,0.35,0.0,0.0,0.0006027727546713546,0.0002109704641349741,0.0002109704641349741
2024-11-22,BBB,99.79,100.56,98.2,98.86,472590,-0.007429718875501923,99.63399999999999,99.05550000000001,0.005511203810704536,0.009963245465497933,0.00559454785881397,-0.03258635874351701,0.02387214242362937,0,2024-11-22,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.35,0.00035,-0.007429718875501923,-0.0,-0.00035
2024-11-25,BBB,98.44,98.7,98.4,98.67,433059,-0.0019219097713938371,99.378,99.1865,0.004462546686817118,0.009972277841198855,-0.009337349397590233,-0.034445640473627526,0.00304043782304649,0,2024-11-25,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0019219097713938371,-0.0,-0.0
2024-11-26,BBB,98.38,98.99,98.26,98.43,410532,-0.0024323502584371326,99.02,99.26,0.0034151830038934333,0.009818704094380445,-0.012441055483094154,-0.03679420686955659,0.007416438077821698,0,2024-11-26,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.0024323502584371326,-0.0,-0.0
2024-11-27,BBB,98.67,99.38,97.87,98.96,566833,0.005384537234582876,98.904,99.29249999999999,0.004675657430724176,0.009394438706526216,-0.029328102010789725,-0.031607789411879916,0.015258690379951404,0,2024-11-27,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.005384537234582876,0.0,0.0
2024-11-28,BBB,99.11,99.66,97.89,98.42,610326,-0.00545675020210179,98.66799999999999,99.25200000000001,0.004885342730342972,0.009231189565236763,-0.036892063802720365,-0.036892063802720365,0.01798414956309689,0,2024-11-28,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,-0.00545675020210179,-0.0,-0.0
2024-11-29,BBB,98.66,99.36,98.56,98.88,479510,0.004673846779109869,98.672,99.30449999999999,0.004749000787135671,0.008700009340156915,-0.020602218700475405,-0.03239064487718957,0.008090614886731363,0,2024-11-29,0.0,0.1875,trend_momentum_v1,0.0,0.0,BLOCKED,Below confidence threshold,0.0,0.0,0.0,0.004673846779109869,0.0,0.0
